__label__0 "nah dub but je still buff"
__label__0 "yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for the way who is this dont know number joke"
__label__0 "can come my room but can not come my house cos my house still messy haha"
__label__0 "hey there babe how u doin wot u up 2 2nite love annie x"
__label__0 "no no this is kallis home home town is durban"
__label__0 "arun can u transfr me d amt"
__label__0 "ya they are well and bbd pooja full pimples even she become quite black and ur rite here its too cold wearing sweatter"
__label__0 "i will come tomorrow di"
__label__0 "hi missed your call and my mumhas beendropping red wine all over theplace what is your adress"
__label__0 "sorry i call later"
__label__0 "oh where did you take test"
__label__0 "have you bookedthe hut and also your time off how are you by the way"
__label__1 "hi 07734396839 ibh customer loyalty offer the new nokia6600 mobile from only at txtauction txt word start to get yours now 4t"
__label__1 "hi 07734396839 ibh customer loyalty offer the new nokia6600 mobile from only at txtauction txt word start to get yours now 4t"
__label__0 "you call him now ok i said call him"
__label__0 "hi my love how goes that day fuck this morning i woke and dropped my cell on the way down the stairs but it seems alright phews i miss you"
__label__1 "hope you enjoyed your new content text stop to 61610 to unsubscribe provided by"
__label__1 "dear voucher holder 2 claim this weeks offer at your pc go to http ts cs stop texts txt stop to 80062"
__label__0 "ok cool see ya then"
__label__0 "about lt gt bucks the banks fees are fixed better to call the bank and find out"
__label__0 "ü neva tell me how i noe i not at home in da aft wat"
__label__0 "nope meanwhile she talk say make i greet you"
__label__0 "yo guess what i just dropped"
__label__0 "howz that persons story"
__label__0 "dai i downloaded but there is only exe file which i can only run that exe after installing"
__label__0 "hey i will be late i at amk need to drink tea or coffee"
__label__0 "for real when u getting on yo i only need 2 more tickets and one more jacket and i done i already used all my multis"
__label__0 ok
__label__0 "in e msg jus now u said thanks for gift"
__label__0 "alrite hunny wot u up 2 2nite didnt end up goin down town jus da pub instead jus chillin at da mo in me bedroom love jen xxx"
__label__0 "did u download the fring app"
__label__0 "you gon na have to be way more specific than that"
__label__0 "shall i send that exe to your mail id"
__label__0 "howz that persons story"
__label__0 "i am late i will be there at"
__label__0 "lol well do do it without me we could have a big sale together"
__label__0 "today is sorry if ever i was angry with you if ever i misbehaved or hurt you plz plz just slap urself bcoz its ur fault i basically good"
__label__0 "you got job in wipro you will get every thing in life in 2 or 3 years"
__label__0 "no de but call me after some time ill tell you k"
__label__1 "text82228 get more ringtones logos and games from questions info"
__label__0 "yo yo yo byatch whassup"
__label__0 "sure if i get an acknowledgement from you that it astoundingly tactless and generally faggy to demand a blood oath fo"
__label__0 "ok then i let him noe later n ask him call u tmr"
__label__0 "do u want 2 meet up 2morro"
__label__0 "on the way to office da"
__label__0 "uhhhhrmm isnt having tb test bad when youre sick"
__label__0 "the world is running and i am all are feeling the same so be i have to admit i am where is the correction or let me call this is keep running with the world may be u r also run"
__label__0 "how my loverboy doing what does he do that keeps him from coming to his queen hmmm does he ache to speak to me miss me desparately"
__label__0 "she told to hr that he want posting in chennai because i working here"
__label__0 "dad wanted to talk about the apartment so i got a late start omw now"
__label__0 "nothin comes to my mind ü help me buy hanger lor ur laptop not heavy"
__label__0 "k ill then what doing i need srs model pls send it to my mail id pa"
__label__0 "u gd lor go shopping i got stuff to do u wan 2 watch infernal affairs a not come lar"
__label__1 "you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a prize txt word collect to no 83355 ibhltd ldnw15h"
__label__0 "its like that hotel dusk game i think you solve puzzles in a area thing"
__label__0 "pete can you please ring meive hardly gotany credit"
__label__0 "i home ard wat time will u reach"
__label__0 "yo sorry was in the shower sup"
__label__0 "networking technical support associate"
__label__0 "dont know you bring some food"
__label__0 "now i going for lunch"
__label__0 "u doing what u been up 2 when will u b moving out of the flat cos i will need to arrange to pick up the lamp etc take care hello caroline"
__label__0 "meet you in corporation st outside gap you can see how my mind is working"
__label__0 "yeah right i bring my tape measure fri"
__label__0 "received understood n acted upon"
__label__0 "no you just get a headache trying to figure it out u can trust me to do the math i promise o"
__label__0 "tell your friends what you plan to do on valentines day lt url gt"
__label__0 "it only does simple arithmetic not percentages"
__label__0 "what a feathery bowa is that something guys have that i do know about"
__label__0 "always be there even if its just in spirit get a bb soon just trying to be sure i need it"
__label__0 "none of that happening til you get here though"
__label__1 "your next amazing xxx picsfree1 video will be sent to you enjoy if one vid is not enough for 2day text back the keyword picsfree1 to get the next video"
__label__1 "december only had your mobile you are entitled to update to the latest colour camera mobile for free call the mobile update vco free on 08002986906"
__label__0 "wot u up 2 j"
__label__0 "probably money worries things are coming due and i have several outstanding invoices for work i did two and three months ago"
__label__0 "sorry i call later"
__label__0 "wot about on wed nite i am 3 then but only til 9"
__label__0 "i didnt get ur full msg sometext is missing send it again"
__label__0 "at home by the way"
__label__1 "no 1 polyphonic tone 4 ur mob every week just txt pt2 to 87575 1st tone free so get txtin now and tell ur friends 16 reply hl 4info"
__label__1 "adult 18 content your video will be with you shortly"
__label__0 "3 pa but not selected"
__label__0 "for me the love should start with should feel that i need her every time around should be the first thing which comes in my would start the day and end it with should be there every time i will be then when my every breath has her life should happen around life will be named to would cry for give all my happiness and take all her will be ready to fight with anyone for will be in love when i will be doing the craziest things for will be when i do have to proove anyone that my girl is the most beautiful lady on the whole will always be singing praises for will be when i start up making chicken curry and end up makiing will be the most beautiful get every morning and thank god for the day because she is with would like to say a lot will tell later"
__label__1 "urgent your mobile number has been awarded with a prize guaranteed call 09058094454 from land line claim 3030 valid 12hrs only"
__label__0 "keep yourself safe for me because i need you and i miss you already and i envy everyone that see you in real life"
__label__0 "yo theres no class tmrw right"
__label__0 "can you do a mag meeting this avo at some point"
__label__1 "bored housewives chat n date now rate only from landlines"
__label__1 "do you want a new nokia 3510i colour phone delivered tomorrow with 200 free minutes to any mobile 100 free text free camcorder reply or call 8000930705"
__label__0 "ho ho big belly laugh see ya tomo"
__label__0 "wait do you know if wesleys in town i bet she does hella drugs"
__label__0 "i love your ass do you enjoy doggy style"
__label__0 "no problem we will be spending a lot of quality time together"
__label__0 "heart is empty without love mind is empty without wisdom eyes r empty without dreams amp life is empty without frnds so alwys be in touch good night amp sweet dreams"
__label__0 "not yet had ya sapna aunty manege hogidhe chinnu full weak and swalpa black agidhane"
__label__1 "had your mobile 11 months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on 08002986030"
__label__0 "good morning plz call me sir"
__label__1 "new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at txt one name to 89693 08715500022 rpl stop 2 cnl"
__label__0 "then we got ta do it after that"
__label__0 "1 reach home call me"
__label__0 "ranjith cal drpd deeraj and deepak 5min hold"
__label__0 "so now my dad is gon na call after he gets out of work and ask all these crazy questions"
__label__1 "get 3 lions england tone reply lionm 4 mono or lionp 4 poly 4 more go 2 the original n best tones 3gbp network operator rates apply"
__label__0 "happy new year my dear brother i really do miss you just got your number and decided to send you this text wishing you only happiness abiola"
__label__0 "i been searching for the right words to thank you for this breather i promise i wont take your help for granted and will fulfil my promise you have been wonderful and a blessing at all times"
__label__0 "i have 2 docs appointments next week i tired of them shoving stuff up me ugh why could i have had a normal body"
__label__0 "you can never do nothing"
__label__0 "call me i am senthil from hsbc"
__label__0 "easy ah sen got selected means its good"
__label__0 "i calls you later afternoon onwords mtnl service get problem in south mumbai i can hear you but you can listen me"
__label__0 "i home"
__label__0 "do u hav any frnd by name ashwini in ur college"
__label__0 "then u better go sleep dun disturb u liao u wake up then msg me lor"
__label__0 "thanks da thangam i feel very very happy dear i also miss you da"
__label__0 "having lunch you are not in online why"
__label__0 "i promise to take good care of you princess i have to run now please send pics when you get a chance ttyl"
__label__0 "congratulations ore mo owo re wa enjoy it and i wish you many happy moments to and fro wherever you go"
__label__0 "yeah i do see why not"
__label__0 "good afternon my love how are today i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea"
__label__0 ok
__label__0 "i anything lor"
__label__0 "we don call like lt gt times oh no give us hypertension oh"
__label__0 "i actually did for the first time in a while i went to bed not too long after i spoke with you woke up at 7 how was your night"
__label__0 "hi elaine is today meeting confirmed"
__label__0 "i dont thnk its a wrong calling between us"
__label__0 "get me out of this dump heap my mom decided to come to lowes boring"
__label__0 "of cos can lar i not so ba dao ok 1 pm lor y u never ask where we go ah i said u would ask on fri but he said u will ask today"
__label__0 "i call you later do have network if urgnt sms me"
__label__0 "do u knw dis no lt gt"
__label__0 "hi darlin im on helens fone im gon na b up the princes 2 nite please come up tb love kate"
__label__0 "hey can you tell me blake address carlos wanted me to meet him there but i got lost and he not answering his phone"
__label__0 "anyway i do think i can secure anything up here lem me know if you want me to drive down south and chill"
__label__0 "ic there are a lotta childporn cars then"
__label__0 "ü comin to fetch us oredi"
__label__0 "when are you going to ride your bike"
__label__0 "thank you princess i want to see your nice juicy booty"
__label__0 "hey come online use msn we are all there"
__label__0 "k u also dont msg or reply to his msg"
__label__0 "great i hope you like your man well endowed i am lt gt inches"
__label__0 "ü eatin later but i eatin wif my frens now lei ü going home first"
__label__0 "thats cool i want to please you"
__label__1 "monthly password for wap is 391784 use your wap phone not pc"
__label__1 "boltblue tones for 150p reply poly or mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come with me or stop 4 more tones txt more"
__label__0 "dip cell dead so i m coming with him u better respond else we shall come back"
__label__0 "who there say hi to our drugdealer"
__label__1 "had your contract mobile 11 mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records"
__label__0 "i realise you are a busy guy and i trying not to be a bother i have to get some exams outta the way and then try the cars do have a gr8 day"
__label__0 "ok i feel like john lennon"
__label__1 "new mobiles from 2004 must go txt nokia to no 89545 collect yours today from only 2optout txtauction"
__label__0 ok
__label__0 "mode men or have you left"
__label__1 "summers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now free 2 join optout txt stop help08714742804"
__label__0 "well there not a lot of things happening in lindsay on new years sighs some bars in ptbo and the blue heron has something going"
__label__0 "living is very simple loving is also simple laughing is too simple winning is tooo simple but being is very difficult gud nte"
__label__1 "someone u know has asked our dating service 2 contact you cant guess who call 09058097189 now all will be revealed pobox 6 ls15hb 150p"
__label__1 "what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on 0800 0721072 to find out more"
__label__0 "do forget who owns you and who private property you are and be my good boy always passionate kiss"
__label__0 "yup ü not comin"
__label__0 "good afternoon starshine how my boytoy does he crave me yet ache to fuck me sips cappuccino i miss you babe teasing kiss"
__label__0 "k give back my thanks"
__label__0 "oh k after that placement there ah"
__label__0 "haha really oh no how then will they deduct your lesson tmr"
__label__0 "feb lt gt is i love u day send dis to all ur valued frnds evn me if 3 comes back u gt married d person u luv if u ignore dis u will lose ur luv 4 evr"
__label__0 "same as u dun wan y u dun like me already ah wat u doing now still eating"
__label__0 "go until jurong point crazy available only in bugis n great world la e buffet cine there got amore wat"
__label__1 "freemsg fav xmas tones reply real"
__label__1 "urgent this is our 2nd attempt to contact u your prize from yesterday is still awaiting collection to claim call now 09061702893"
__label__0 "k you in college"
__label__0 "its a part of checking iq"
__label__0 "can meh thgt some will clash really ah i dun mind i dun seen to have lost any weight gee"
__label__0 "aft i finish my lunch then i go str down lor ard 3 smth lor u finish ur lunch already"
__label__0 "you see the requirements please"
__label__0 "po de no need job aha"
__label__0 "total disappointment when i texted you was the craziest shit got"
__label__0 "please protect yourself from sib never asks for sensitive information like passwords pin thru email never share your password with anybody"
__label__1 "private your 2003 account statement for fone no shows 800 points call 08715203656 identifier code 42049 expires"
__label__0 "oh as usual vijay film or its different"
__label__0 "they said ü dun haf passport or smth like dat or ü juz send to my email account"
__label__0 "eh den sat u book e kb liao huh"
__label__0 "nice line said by a broken plz do cum 1 more times infront of me other wise once again i ll trust u good 9t"
__label__0 "not much no fights it was a good nite"
__label__0 "dear all as we know lt gt th is the lt gt th birthday of our loving gopalettan we are planning to give a small gift on that day those who like to participate in that you are welcome please contact our admin team for more details"
__label__0 "wow you right i did mean to do that i guess once i gave up on boston men and changed my search location to nyc something changed cuz on my signin page it still says boston"
__label__0 "i do think i can get away for a trek that long with family in town sorry"
__label__0 "boo babe u enjoyin yourjob u seemed 2 b gettin on well hunny hope ure ok take care 2u soonlots of loveme xxxx"
__label__0 "good evening this is roger how are you"
__label__0 "what is your account number"
__label__0 "i reached sch already"
__label__0 "aight i should be there by 8 at the latest probably closer to 7 are jay and tyler down or should we just do two trips"
__label__0 "sorry i not free"
__label__0 "hello how r u im bored inever thought id get bored with the tv but i am tell me something exciting has happened there anything"
__label__0 "hey i will be really pretty late you want to go for the lesson first i will join you i only reaching tp mrt"
__label__0 "none nowhere ikno doesdiscount shitinnit"
__label__0 "no shoot me i in the docs waiting room"
__label__0 "hi finally i completed the course"
__label__0 "evening v good if somewhat event laden will fill you in do you worry head ok but throat wrecked see you at six then"
__label__0 "becoz its lt gt jan whn al the post ofice is in holiday so she cn go fr the post ofice got it duffer"
__label__0 "i am not sure about night menu i know only about noon menu"
__label__0 "what time is ur flight tmr"
__label__0 "she left it very vague she just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place but checking online now and all places around usc are lt gt and up"
__label__0 "dad says hurry the hell up"
__label__0 "are you plans with your family set in stone"
__label__0 "hand her my phone to chat wit u"
__label__0 "gokila is talking with you aha"
__label__0 "right it wasnt you who phoned it was someone with a number like yours"
__label__0 "madam regret receive a reference check from dlf be rakhesh kerala"
__label__1 "win we have a winner foley won an ipod more exciting prizes soon so keep an eye on ur mobile or visit"
__label__0 "this phone has the weirdest auto correct"
__label__0 "yeah i imagine he would be really gentle unlike the other docs who treat their patients like turkeys"
__label__0 "hello sort of out in town already that so dont rush home i am eating nachos will let you know eta"
__label__1 "you are a winner u have been specially selected 2 receive cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810"
__label__0 "yes we were outside for like 2 hours and i called my whole family to wake them up cause it started at 1 am"
__label__0 "just checked out heading out to drop off my stuff now"
__label__0 "not thought bout it drink in tap spile at seven is that pub on gas st off broad st by canal ok"
__label__0 "happy birthday may u find ur prince charming soon n dun work too hard"
__label__0 "i asked sen to come chennai and search for job"
__label__0 "ok lor"
__label__0 "i am late so call you tomorrow care sweet dreams u and me ummifying bye"
__label__0 "i be in sch fr i dun haf da book in sch it at home"
__label__0 "does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at"
__label__0 "ahhh work i vaguely remember that what does it feel like lol"
__label__0 "jay getting really impatient and belligerent"
__label__0 "friendship poem dear o dear u r not near but i can hear dont get fear live with cheer no more tear u r always my dear gud ni8"
__label__0 "actually nvm got hella cash we still on for lt gt ish"
__label__0 "every day i use to sleep after lt gt so only"
__label__0 "buzzzz grins did i buzz your ass buzz your chest buzz your cock where do you keep your phone is the vibrator on did you feel it shake"
__label__0 "or better still can you catch her and let ask her if she can sell lt gt for me"
__label__0 "loosu go to hospital de dont let it careless"
__label__0 "dont make ne plans for nxt wknd coz she wants us to come down then ok"
__label__0 "did u turn on the heater the heater was on and set to lt gt degrees"
__label__0 ok
__label__1 "do you want a new nokia 3510i colour phone delivered tomorrow with 200 free minutes to any mobile 100 free text free camcorder reply or call 08000930705"
__label__0 "sorry i call later ok bye"
__label__0 "if i die i want u to have all my stuffs"
__label__0 "imagine life without me see how fast u are searching me do worry l always there to disturb u goodnoon"
__label__1 "congratulations u can claim 2 vip row a tickets 2 c blu in concert in november or blu gift guaranteed call 09061104276 to claim ts cs"
__label__0 "if you do respond imma assume you still asleep and imma start calling n shit"
__label__0 "are you going to write ccna exam this week"
__label__0 "edrunk sorry iff pthis makes no no how dancce 2 drum n basq ihave fun 2nhite x ros xxxxxxx"
__label__0 "ok then whats ur todays plan"
__label__0 "k i work something out"
__label__0 "those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one"
__label__0 "look at amy ure a beautiful intelligent woman and i like u a lot i know u like me like that so worry"
__label__0 "i forgot 2 ask ü all smth there a card on da present lei how ü all want 2 write smth or sign on it"
__label__0 "we know taj mahal as symbol of love but the other lesser known facts 1 mumtaz was shahjahan 4th wife out of his 7 wifes 2 shahjahan killed mumtaz husband to marry her 3 mumtaz died in her lt gt th delivery 4 he then married mumtaz sister question arises where the hell is the love great"
__label__0 "there generally is one it an uncountable noun u in the dictionary pieces of research"
__label__1 "sms auction you have won a nokia 7250i this is what you get when you win our free auction to take part send nokia to 86021 now"
__label__1 "xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here http"
__label__1 "congrats nokia 3650 video camera phone is your call 09066382422 calls cost 150ppm ave call 3mins vary from mobiles close 300603 post bcm4284 ldn wc1n3xx"
__label__0 "then why you came to hostel"
__label__0 "yes baby i need to stretch open your pussy"
__label__0 "do worry though i understand how important it is that i be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me brb gon na go kill myself"
__label__0 "i am on the way to ur home"
__label__0 "k makes sense btw carlos is being difficult so you guys are gon na smoke while i go pick up the second batch and get gas"
__label__0 "once free call me sir"
__label__0 "a bit of ur smile is my hppnss a drop of ur tear is my sorrow a part of ur heart is my life a heart like mine wil care for u forevr as my goodfriend"
__label__0 "or maybe my fat fingers just press all these buttons and it does know what to do"
__label__0 "the guy kadeem has been selling since the break i know one other guy but he paranoid as fuck and does like selling without me there and i ca be up there til late tonight"
__label__0 "aathi where are you dear"
__label__0 "it wont b until as trying 2 sort house out is that ok"
__label__0 "call me da i am waiting for your call"
__label__0 "lt gt of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis 2 u u wil get gud news on friday by d person you like and tomorrow will be the best day of your life dont break this chain if you break you will suffer send this to lt gt frnds in lt gt mins whn u read"
__label__0 "i outside islands head towards hard rock and you run into me"
__label__0 "there some people by mu i at the table by lambda"
__label__0 "which is weird because i know i had it at one point"
__label__0 "how much it will cost approx per month"
__label__0 "armand says get your ass over to epsilon"
__label__0 "delhi and chennai still silent"
__label__0 "he needs to stop going to bed and make with the fucking dealing"
__label__0 "sir send to group mail check it"
__label__0 "well thats nice too bad i cant eat it"
__label__0 "dude we should go sup again"
__label__0 "good good billy mates all gone just been jogging again did enjoy concert"
__label__1 "more people are dogging in your area now call 09090204448 and join like minded guys why not arrange 1 yourself there 1 this evening minapn ls278bb"
__label__0 "anything lor is she coming"
__label__0 "what time do u get out"
__label__1 "thanks 4 your continued support your question this week will enter u in2 our draw 4 cash name the new us president txt ans to 80082"
__label__0 "jesus christ bitch i trying to give you drugs answer your fucking phone"
__label__0 "u coming 2 pick me"
__label__0 "but i haf enuff space got like 4 mb"
__label__0 "oh ho is this the first time u use these type of words"
__label__0 "crucify is c not you should have told me earlier"
__label__0 "the greatest test of courage on earth is to bear defeat without losing heart gn tc"
__label__0 "i want to show you the world princess how about europe"
__label__0 "i dont know what to do to come out of this so only am ask questions like this dont mistake me"
__label__0 "great i shoot big loads so get ready"
__label__0 "ya very nice ready on thursday"
__label__0 "ok c ya"
__label__0 "hi msg me i in office"
__label__0 "but i really really broke oh no amount is too small even lt gt"
__label__0 "sorry i call later in meeting"
__label__0 "east coast"
__label__0 "hmph go head big baller"
__label__0 "i cant pick the phone right now pls send a message"
__label__1 "lord of the rings return of the king in store now reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts"
__label__0 "lol no i just need to cash in my nitros hurry come on before i crash out"
__label__0 "wen ur lovable bcums angry wid u dnt take it seriously coz being angry is d most childish n true way of showing deep affection care n luv kettoda manda have nice day da"
__label__1 "18 days to euro2004 kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to 83222"
__label__0 "hey why dont we just go watch x men and have lunch haha"
__label__0 "you might want to pull out more just in case and just plan on not spending it if you can i do have much confidence in derek and taylor money management"
__label__0 "k come to nordstrom when you done"
__label__0 "when are you going"
__label__0 "it s reassuring in this crazy world"
__label__0 "you need to get up now"
__label__0 "i cant pick the phone right now pls send a message"
__label__0 "i hope you that the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl"
__label__0 "tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas"
__label__0 "yes it completely in out of form clark also utter waste"
__label__1 "87077 kick off a new season with 2wks free goals news to ur mobile txt ur club name to 87077 eg villa to 87077"
__label__0 "tell dear what happen to you why you talking to me like an alian"
__label__0 "i ca make it tonight"
__label__0 "hmm too many of them unfortunately pics obviously arent hot cakes its kinda fun tho"
__label__1 "this msg is for your mobile content order it has been resent as previous attempt failed due to network error queries to customersqueries"
__label__0 "dun b sad it over dun thk abt it already concentrate on ur other papers k"
__label__0 "today iz yellow rose day if u love my frndship give me 1 misscall amp send this to ur frndz amp see how many miss calls u get if u get 6missed u marry ur lover"
__label__0 "lol oops sorry have fun"
__label__0 "yeah why not is the gang all ready"
__label__0 "i surely dont forgot to come i will always be in touch in with you"
__label__0 "tomarrow final hearing on my laptop case so i cant"
__label__0 "u buy newspapers already"
__label__0 "i in a movie collect car oredi"
__label__0 "s lt gt"
__label__0 "u sick still can go shopping"
__label__0 "can you call me plz your number shows out of coveragd area i have urgnt call in vasai amp have to reach before 4 o clock so call me plz"
__label__0 "then why no one talking to me"
__label__0 "your account has been refilled successfully by inr lt decimal gt your keralacircle prepaid account balance is rs lt decimal gt your transaction id is kr lt gt"
__label__0 "nope i waiting in sch 4 daddy"
__label__0 "at what time are you coming"
__label__0 "full heat pa i have applyed oil pa"
__label__0 "thanx but my birthday is over already"
__label__0 "hiya probably coming home weekend after next"
__label__0 "can you use foreign stamps for whatever you send them off for"
__label__0 "i am in hospital da i will return home in evening"
__label__0 "dude just saw a parked car with its sunroof popped up sux"
__label__0 "there the size of elephant tablets u shove um up ur ass"
__label__0 "i leaving my house now"
__label__0 "2 celebrate my y else"
__label__0 "so its to be poking man everyday that they teach you in canada abi how are you just saying hi"
__label__0 "sorry i call later"
__label__0 "nope wif my sis lor aft bathing my dog then i can bathe looks like it going 2 rain soon"
__label__0 "i tot u outside cos darren say u come shopping of course we nice wat we jus went sim lim look at mp3 player"
__label__0 "so that takes away some money worries"
__label__1 "yes the only place in town to meet exciting adult singles is now in the uk txt chat to 86688 now"
__label__0 "do you know where my lab goggles went"
__label__0 "how would my ip address test that considering my computer is a minecraft server"
__label__0 "anyway holla at me whenever you around because i need an excuse to go creep on people in sarasota"
__label__0 "it a taxt massage argh ok lool"
__label__0 "im at arestaurant eating squid i will be out about wan na dosomething or is that to late"
__label__0 beerage
__label__0 "ok take to you too"
__label__0 "hey babe my friend had to cancel still up for a visit"
__label__0 "pls dont restrict her from eating anythin she likes for the next two days"
__label__0 "no problem how are you doing"
__label__0 "speak only when you feel your words are better than the silence gud mrng"
__label__0 "badrith is only for chennai i will surely pick for us no competition for him"
__label__0 "this weekend is fine an excuse not to do too much decorating"
__label__0 "that would be great we be at the guild could meet on bristol road or somewhere will get in touch over weekend our plans take flight have a good week"
__label__0 "o was not into fps then"
__label__0 "if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number"
__label__0 "thanx 4 2day u r a goodmate i think ur rite sary asusual 1 u cheered me up love u franyxxxxx"
__label__0 "yeah imma come over cause jay wants to do some drugs"
__label__0 "fun fact although you would think armand would eventually build up a tolerance or some shit considering how much he smokes he gets fucked up in like 2 hits"
__label__0 "i do know jack shit about anything or i something helpful but if you want you can pretend that i did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga"
__label__0 "i will sent it again"
__label__0 "remind me how to get there and i shall do so"
__label__0 "ma head dey swell oh thanks for making my day"
__label__0 "good do you think you could send me some pix i would love to see your top and bottom"
__label__0 "cos i want it to be your thing"
__label__1 "please call our customer service representative on freephone 0808 145 4742 between as you have won a guaranteed cash or prize"
__label__0 "i talk to the others and probably just come early tomorrow then"
__label__0 "you still around i could use a"
__label__0 "it does it on its own most of the time it fixes my spelling but sometimes it gets a completely diff word go figure"
__label__0 "nope think i will go for it on monday sorry i replied so late"
__label__0 "hope ur head does hurt 2 much am ploughing my way through a pile of ironing staying in with a chinky tonight come round if you like"
__label__0 "sir good morning hope you had a good weekend i called to let you know that i was able to raise lt gt from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola"
__label__0 "and now electricity just went out fml"
__label__0 "we done"
__label__0 "yeah we do totes when u wan na"
__label__0 "ok im not sure what time i finish tomorrow but i wan na spend the evening with you cos that would be vewy vewy lubly love me xxx"
__label__0 "yupz i oredi booked slots 4 my weekends liao"
__label__0 "oh yeah clearly it my fault"
__label__0 "hmm bad news hype park plaza 700 studio taken only left 2 900"
__label__0 "too late i said i have the website i did i have or dont have the slippers"
__label__0 "me too have a lovely night xxx"
__label__0 "wat would u like 4 ur birthday"
__label__0 "hi da how is the todays class"
__label__0 "yar he quite clever but aft many guesses lor he got ask me 2 bring but i thk darren not so willing 2 go aiya they thk leona still not attach wat"
__label__0 "yup izzit still raining heavily cos i in e mrt i ca c outside"
__label__0 "eek that a lot of time especially since american pie is like 8 minutes long i ca stop singing it"
__label__0 "how much are we getting"
__label__0 "all done all handed in celebrations in full swing yet"
__label__0 "that means get the door"
__label__0 "i am seeking a lady in the street and a freak in the sheets is that you"
__label__0 "hey babe sorry i did get sooner gary can come and fix it cause he thinks he knows what it is but he does go as far a ptbo and he says it will cost lt gt bucks i do know if it might be cheaper to find someone there we do have any second hand machines at all right now let me know what you want to do babe"
__label__0 "thinkin about someone is all good no drugs for that"
__label__0 "are you staying in town"
__label__0 "any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer paperwork not cool at all please do not contact me again or i will report you to your supervisor"
__label__1 146tf150p
__label__0 "horrible gal me in sch doing some stuff how come u got mc"
__label__0 "ok lar joking wif u oni"
__label__0 "will increase the chance of winning"
__label__0 "since when which side any fever any vomitin"
__label__0 "its a great day do have yourself a beautiful one"
__label__0 "may b approve panalam but it should have more posts"
__label__0 "i thk u dun haf 2 hint in e forum already lor cos i told ron n darren is going 2 tell shuhui"
__label__0 "hey mr and i are going to the sea view and having a couple of gays i mean games give me a bell when ya finish"
__label__0 "i coming home 4 dinner"
__label__0 "k k any special today"
__label__0 "this is my number by vivek"
__label__1 "you are awarded a sipix digital camera call 09061221061 from landline delivery within 28days t cs box177 m221bp 2yr warranty 150ppm 16 p"
__label__0 "sindu got job in birla soft"
__label__0 "of course do tease me you know i simply must see grins do keep me posted my prey loving smile devouring kiss"
__label__0 "on a tuesday night r u 4 real"
__label__0 "wat time r ü going to xin hostel"
__label__0 "ey calm downon theacusations itxt u cos iwana know wotu r doin at haventcn u in ages ring me if ur up4 nething j xxx"
__label__0 "rats hey did u ever vote for the next themes"
__label__0 "usf i guess might as well take 1 car"
__label__0 "no no i will check all rooms befor activities"
__label__0 "wat u doing there"
__label__0 "k if u bored up just come to my home"
__label__0 "do you know when dad will be back"
__label__0 "yes they replied my mail i going to the management office later plus will in to bank later on wednesday"
__label__0 "guessin you ai gon na be here before 9"
__label__0 "i can but it will tell quite long cos i have finish my film yet"
__label__0 "i dont know ask to my brother nothing problem some thing that just i told"
__label__1 "sexy sexy cum and text me im wet and warm and ready for some porn u up for some fun this msg is free recd msgs 150p inc vat 2 cancel text stop"
__label__0 "did you get hep b immunisation in nigeria"
__label__0 "i just got home babe are you still awake"
__label__0 "now that you have started dont stop just pray for more good ideas and anything i see that can help you guys forward you a link"
__label__0 "yeah probably here for a while"
__label__0 "i will spoil you in bed as well"
__label__0 "i fine hope you are good do take care"
__label__0 "is your hamster dead hey so tmr i meet you at 1pm orchard mrt"
__label__0 "aight we can pick some up you open before tonight"
__label__0 "roger that we re probably going to rem in about 20"
__label__0 "mmmmm i loved waking to your words this morning i miss you too my love i hope your day goes well and you are happy i wait for us to be together again"
__label__0 "i have to take exam with in march 3"
__label__0 "yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary"
__label__0 "i donno its in your genes or something"
